"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"Nicolás Capaldo","https://www.transfermarkt.com/nicolas-capaldo/profil/spieler/649672","21/22","Knee problems",2022-04-23,2022-04-26,"3 days","1","Red Bull Salzburg"
"Nicolás Capaldo","https://www.transfermarkt.com/nicolas-capaldo/profil/spieler/649672","20/21","Corona virus",2021-04-07,2021-04-18,"11 days","2","CA Boca Juniors"
"Gonzalo Maroni","https://www.transfermarkt.com/gonzalo-maroni/profil/spieler/441385","23/24","Muscle injury",2024-01-24,2024-01-29,"5 days","1","Club Atlético Tigre"
"Gonzalo Maroni","https://www.transfermarkt.com/gonzalo-maroni/profil/spieler/441385","20/21","Torn muscle bundle",2020-09-25,2020-10-16,"21 days","2","CA Boca Juniors"
"Gonzalo Maroni","https://www.transfermarkt.com/gonzalo-maroni/profil/spieler/441385","19/20","Bruise on ankle",2020-06-20,2020-06-27,"7 days","2","UC Sampdoria"
"Gonzalo Maroni","https://www.transfermarkt.com/gonzalo-maroni/profil/spieler/441385","19/20","Ankle injury",2019-08-18,2019-10-14,"57 days","8","UC Sampdoria"
"Emanuel Reynoso","https://www.transfermarkt.com/emanuel-reynoso/profil/spieler/439626","23/24","Knee injury",2024-02-13,2024-03-14,"30 days","3","Minnesota United FC"
"Emanuel Reynoso","https://www.transfermarkt.com/emanuel-reynoso/profil/spieler/439626","18/19","Knee injury",2019-05-06,2019-06-30,"55 days","7","CA Boca Juniors"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","22/23","ankle sprain",2023-04-10,2023-05-06,"26 days","6","Racing Club"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","21/22","Torn muscle bundle",2022-03-06,2022-04-03,"28 days","5","Racing Club"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","21/22","Torn muscle bundle",2021-10-10,2021-10-28,"18 days","4","CA Boca Juniors"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","21/22","Hamstring injury",2021-08-18,2021-09-16,"29 days","5","CA Boca Juniors"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","20/21","heart problems",2021-05-01,2021-05-14,"13 days","4","CA Boca Juniors"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","20/21","Corona virus",2021-04-18,2021-04-30,"12 days","3","CA Boca Juniors"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","20/21","Torn muscle bundle",2021-03-09,2021-04-07,"29 days","5","CA Boca Juniors"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","17/18","Adductor injury",2018-04-13,2018-04-30,"17 days","3","CA Boca Juniors"
"Edwin Cardona","https://www.transfermarkt.com/edwin-cardona/profil/spieler/119342","22/23","ankle sprain",2023-04-10,2023-05-06,"26 days","6","Colombia"
"Tomás Pochettino","https://www.transfermarkt.com/tomas-pochettino/profil/spieler/348354","22/23","flu",2022-08-29,2022-09-02,"4 days","1","CA River Plate"
"Tomás Pochettino","https://www.transfermarkt.com/tomas-pochettino/profil/spieler/348354","21/22","Corona virus",2022-05-18,2022-05-23,"5 days","1","CA River Plate"
"Franco Cristaldo","https://www.transfermarkt.com/franco-cristaldo/profil/spieler/332259","23/24","Adductor injury",2023-07-26,2023-08-14,"19 days","4","Grêmio Foot-Ball Porto Alegrense"
"Aarón Molinas","https://www.transfermarkt.com/aaron-molinas/profil/spieler/575999","23/24","Muscle injury",2024-02-15,2024-04-18,"63 days","12","Defensa y Justicia"
"Aarón Molinas","https://www.transfermarkt.com/aaron-molinas/profil/spieler/575999","23/24","ankle sprain",2023-10-18,2023-10-24,"6 days","1","Club Atlético Tigre"
"Aarón Molinas","https://www.transfermarkt.com/aaron-molinas/profil/spieler/575999","22/23","Broken finger",2023-04-22,2023-05-10,"18 days","4","Club Atlético Tigre"
"Aarón Molinas","https://www.transfermarkt.com/aaron-molinas/profil/spieler/575999","22/23","Thigh problems",2022-09-26,2022-10-10,"14 days","3","CA Boca Juniors"
"Aarón Molinas","https://www.transfermarkt.com/aaron-molinas/profil/spieler/575999","19/20","Cruciate ligament strain",2019-08-20,2019-10-25,"66 days",NA,"Defensa y Justicia"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","22/23","Hamstring injury",2023-01-19,2023-01-30,"11 days","2","Clube Atlético Mineiro"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","21/22","Quarantine",2021-07-22,2021-07-29,"7 days","2","CA Boca Juniors"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","20/21","Fitness",2021-04-01,2021-04-23,"22 days","4","CA Boca Juniors"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","20/21","Ankle injury",2021-01-19,2021-03-31,"71 days","9","CA Boca Juniors"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","18/19","Torn muscle bundle",2019-02-22,2019-03-27,"33 days","6","CA Boca Juniors"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","18/19","Torn muscle bundle",2018-11-12,2018-12-04,"22 days","4","CA Boca Juniors"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","18/19","Thigh problems",2018-10-09,2018-10-22,"13 days","5","Argentina"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","22/23","Hamstring injury",2023-01-19,2023-01-30,"11 days","2","CA Boca Juniors"
"Cristian Pavón","https://www.transfermarkt.com/cristian-pavon/profil/spieler/373170","21/22","Quarantine",2021-07-22,2021-07-29,"7 days","2","Argentina"
"Sebastián Villa","https://www.transfermarkt.com/sebastian-villa/profil/spieler/493000","22/23","Tear of the lateral meniscus",2022-08-31,2022-10-13,"43 days","9","CA Boca Juniors"
"Sebastián Villa","https://www.transfermarkt.com/sebastian-villa/profil/spieler/493000","21/22","Quarantine",2021-07-22,2021-07-29,"7 days","2","CA Boca Juniors"
"Sebastián Villa","https://www.transfermarkt.com/sebastian-villa/profil/spieler/493000","19/20","Knee problems",2019-07-29,2019-08-15,"17 days","4","CA Boca Juniors"
"Agustín Obando","https://www.transfermarkt.com/agustin-obando/profil/spieler/491706","23/24","Torn muscle bundle",2023-10-18,2023-11-08,"21 days","4","Club Atlético Tigre"
"Agustín Obando","https://www.transfermarkt.com/agustin-obando/profil/spieler/491706","22/23","Knee injury",2023-02-07,2023-04-23,"75 days","13","Club Atlético Tigre"
"Agustín Obando","https://www.transfermarkt.com/agustin-obando/profil/spieler/491706","21/22","strain",2022-05-11,2022-05-14,"3 days","1","Club Atlético Tigre"
"Agustín Obando","https://www.transfermarkt.com/agustin-obando/profil/spieler/491706","21/22","strain",2022-02-01,2022-02-15,"14 days","1","Club Atlético Tigre"
"Agustín Obando","https://www.transfermarkt.com/agustin-obando/profil/spieler/491706","21/22","Tendon tear",2021-09-25,2021-12-31,"97 days",NA,"Club Atlético Tigre"
"Agustín Obando","https://www.transfermarkt.com/agustin-obando/profil/spieler/491706","21/22","Quarantine",2021-07-22,2021-07-29,"7 days",NA,"Club Atlético Tigre"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","22/23","Leg injury",2023-01-27,2023-02-13,"17 days","3","UNAM Pumas"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","22/23","Torn muscle bundle",2022-08-20,2022-09-01,"12 days","3","UNAM Pumas"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","21/22","Torn muscle bundle",2022-06-09,2022-06-22,"13 days","3","CA Boca Juniors"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","21/22","Fitness",2021-10-18,2021-11-05,"18 days","4","CA Boca Juniors"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","20/21","Cruciate ligament tear",2021-03-01,2021-10-17,"230 days","43","CA Boca Juniors"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","20/21","Torn muscle bundle",2020-11-10,2020-11-29,"19 days","3","CA Boca Juniors"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","19/20","Thigh problems",2019-09-26,2019-09-30,"4 days","1","CA Boca Juniors"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","19/20","Torn muscle bundle",2019-08-29,2019-09-19,"21 days","3","CA Boca Juniors"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","18/19","Inflammation of the biceps tendon in the thigh",2019-02-15,2019-04-10,"54 days","11","SL Benfica"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","18/19","Ankle injury",2018-11-08,2018-12-24,"46 days","10","SL Benfica"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","18/19","muscular problems",2018-09-25,2018-10-01,"6 days","1","SL Benfica"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","18/19","Ankle problems",2018-09-03,2018-09-12,"9 days",NA,"SL Benfica"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","18/19","Muscle injury",2018-08-20,2018-08-28,"8 days","2","SL Benfica"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","17/18","Knee injury",2018-02-04,2018-03-29,"53 days","8","Argentina"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","17/18","ankle sprain",2017-09-17,2017-09-24,"7 days","2","SL Benfica"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","17/18","Knee injury",2017-08-20,2017-09-06,"17 days","3","SL Benfica"
"Eduardo Salvio","https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535","17/18","Knee injury",2017-08-20,2017-09-06,"17 days","3","SL Benfica"
"Cristian Espinoza","https://www.transfermarkt.com/cristian-espinoza/profil/spieler/278992","21/22","Leg injury",2021-08-19,2021-08-31,"12 days","1","San Jose Earthquakes"
"Carlos Tevez","https://www.transfermarkt.com/carlos-tevez/profil/spieler/4276","18/19","Knee problems",2019-04-17,2019-04-30,"13 days","3","CA Boca Juniors"
"Carlos Tevez","https://www.transfermarkt.com/carlos-tevez/profil/spieler/4276","17/18","unknown injury",2018-03-29,2018-04-12,"14 days","4","CA Boca Juniors"
"Carlos Tevez","https://www.transfermarkt.com/carlos-tevez/profil/spieler/4276","17/18","Back problems",2018-03-03,2018-03-08,"5 days","1","CA Boca Juniors"
"Carlos Tevez","https://www.transfermarkt.com/carlos-tevez/profil/spieler/4276","18/19","Knee problems",2019-04-17,2019-04-30,"13 days","3","Argentina"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","23/24","Achilles tendon problems",2023-11-24,2023-12-02,"8 days","1","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","23/24","Contracture",2023-10-25,2023-11-02,"8 days","2","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","23/24","Calf problems",2023-07-31,2023-08-05,"5 days","1","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","22/23","Knee problems",2023-06-23,2023-07-09,"16 days","4","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","22/23","Torn muscle bundle",2023-04-19,2023-05-10,"21 days","5","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","22/23","Torn muscle bundle",2022-10-20,2022-11-05,"16 days","3","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","22/23","flu",2022-09-21,2022-09-25,"4 days","1","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","22/23","ankle sprain",2022-07-21,2022-08-08,"18 days","3","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","21/22","muscular problems",2022-03-04,2022-03-17,"13 days","2","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","19/20","Achilles tendon problems",2020-02-07,2020-02-15,"8 days","2","Olympique Marseille"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","19/20","Achilles tendon problems",2020-01-28,2020-02-01,"4 days","1","Olympique Marseille"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","19/20","Torn muscle bundle",2019-07-22,2019-08-06,"15 days","1","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","18/19","strain",2019-05-10,2019-05-15,"5 days","2","Olympique Marseille"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","18/19","Hamstring injury",2018-09-28,2018-10-16,"18 days","6","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","18/19","Achilles tendon problems",2018-07-22,2018-08-24,"33 days","4","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","23/24","Achilles tendon problems",2023-11-24,2023-12-02,"8 days","1","Argentina"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","23/24","Contracture",2023-10-25,2023-11-02,"8 days","2","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","17/18","Cruciate ligament tear",2017-11-20,2018-06-30,"222 days","32","CA Boca Juniors"
"Darío Benedetto","https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693","17/18","Cruciate ligament tear",2017-11-20,2018-06-30,"222 days","32","CF América"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","22/23","Groin problems",2023-01-31,2023-02-08,"8 days","1","CA Colón"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","21/22","Torn muscle bundle",2022-02-03,2022-02-20,"17 days","5","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","20/21","Hip problems",2021-04-22,2021-05-01,"9 days","1","CA Colón"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","20/21","Groin surgery",2021-01-20,2021-03-31,"70 days","9","Minnesota United FC"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","20/21","Contracture",2020-12-08,2020-12-22,"14 days","4","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","20/21","Torn muscle bundle",2020-09-11,2020-10-04,"23 days","3","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","19/20","Torn muscle bundle",2019-10-03,2019-10-21,"18 days","2","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","19/20","Adductor tear",2019-08-29,2019-09-25,"27 days","4","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","18/19","Torn muscle bundle",2019-05-14,2019-05-26,"12 days","2","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","18/19","Torn muscle bundle",2019-03-31,2019-04-12,"12 days","3","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","18/19","Torn muscle bundle",2018-09-11,2018-10-03,"22 days","5","CA Boca Juniors"
"Ramón Ábila","https://www.transfermarkt.com/ramon-abila/profil/spieler/88049","22/23","Groin problems",2023-01-31,2023-02-08,"8 days","1","CA Boca Juniors"
"Franco Soldano","https://www.transfermarkt.com/franco-soldano/profil/spieler/358212","22/23","Torn muscle bundle",2023-02-17,2023-03-07,"18 days","4","Club de Gimnasia y Esgrima La Plata"
"Franco Soldano","https://www.transfermarkt.com/franco-soldano/profil/spieler/358212","19/20","Torn muscle bundle",2019-10-22,2019-12-04,"43 days","6","CA Boca Juniors"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","22/23","Cruciate ligament tear",2023-02-20,2023-09-30,"222 days","9","Cosenza Calcio"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","20/21","Muscle injury",2021-10-08,2021-10-22,"14 days","3","Danubio FC"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","20/21","Calf injury",2021-04-18,2021-05-19,"31 days","9","América Futebol Clube (MG)"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","20/21","Torn muscle bundle",2020-10-15,2020-11-02,"18 days","2","CA Boca Juniors"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","19/20","Hamstring injury",2020-03-12,2020-03-31,"19 days","1","CA Boca Juniors"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","19/20","Calf injury",2020-01-28,2020-02-12,"15 days","2","CA Boca Juniors"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","19/20","stomach problems",2019-12-06,2019-12-10,"4 days","1","CA Boca Juniors"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","19/20","strain",2019-11-23,2019-11-28,"5 days","1","CA Boca Juniors"
"Mauro Zárate","https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456","19/20","Torn muscle bundle",2019-08-22,2019-09-17,"26 days","5","CA Boca Juniors"
