team_name,league,country,player_name,appearances,goals,minutes_played,Year
Gil Vicente FC,Liga Portugal,Portugal,Adrián Marín,37,0,3105,2022
Gil Vicente FC,Liga Portugal,Portugal,Danilo Veiga,14,0,1023,2022
Gil Vicente FC,Liga Portugal,Portugal,Zé Carlos,8,0,394,2022
Gil Vicente FC,Liga Portugal,Portugal,Carraça,34,0,2362,2022
Gil Vicente FC,Liga Portugal,Portugal,Lucas Barros,0,0,0,2022
Gil Vicente FC,Liga Portugal,Portugal,Emmanuel Hackman,4,0,162,2022
Gil Vicente FC,Liga Portugal,Portugal,Né Lopes,7,0,569,2022
Gil Vicente FC,Liga Portugal,Portugal,Henrique Gomes,14,0,843,2022
Gil Vicente FC,Liga Portugal,Portugal,Rúben Fernandes,34,0,2893,2022
Gil Vicente FC,Liga Portugal,Portugal,João Barros,0,0,0,2022
Gil Vicente FC,Liga Portugal,Portugal,Vitor Carvalho,41,5,3403,2022
Gil Vicente FC,Liga Portugal,Portugal,Kanya Fujimoto,44,1,3384,2022
Gil Vicente FC,Liga Portugal,Portugal,Giorgi Aburjania,35,0,2063,2022
Gil Vicente FC,Liga Portugal,Portugal,Matheus Bueno,23,0,893,2022
Gil Vicente FC,Liga Portugal,Portugal,Roan Wilson,5,0,114,2022
Gil Vicente FC,Liga Portugal,Portugal,André Simões,3,0,15,2022
Gil Vicente FC,Liga Portugal,Portugal,Pedro Tiba,33,1,1666,2022
Gil Vicente FC,Liga Portugal,Portugal,Fran Navarro,43,21,3689,2022
Gil Vicente FC,Liga Portugal,Portugal,Ali Alipour,24,4,940,2022
Gil Vicente FC,Liga Portugal,Portugal,Murilo de Souza,32,5,2509,2022
Gil Vicente FC,Liga Portugal,Portugal,Kevin Medina,29,1,1072,2022
Gil Vicente FC,Liga Portugal,Portugal,Juan Manuel Boselli,36,3,1580,2022
Gil Vicente FC,Liga Portugal,Portugal,Depú,5,0,76,2022
Gil Vicente FC,Liga Portugal,Portugal,Bilel Aouacheria,30,1,930,2022
Gil Vicente FC,Liga Portugal,Portugal,Marlon,10,0,373,2022
Gil Vicente FC,Liga Portugal,Portugal,Mizuki Arai,14,1,628,2022
Gil Vicente FC,Liga Portugal,Portugal,Élder Santana,8,0,154,2022
Gil Vicente FC,Liga Portugal,Portugal,Miguel Monteiro,1,0,6,2022
Gil Vicente FC,Liga Portugal,Portugal,Boubacar Hanne,3,0,75,2022
GD Estoril Praia,Liga Portugal,Portugal,Dani Figueira,34,0,3036,2022
GD Estoril Praia,Liga Portugal,Portugal,Pedro Silva,7,0,562,2022
GD Estoril Praia,Liga Portugal,Portugal,João Oliveira,0,0,0,2022
GD Estoril Praia,Liga Portugal,Portugal,Tiago Santos,34,0,2658,2022
GD Estoril Praia,Liga Portugal,Portugal,Bernardo Vital,30,0,2617,2022
GD Estoril Praia,Liga Portugal,Portugal,Gonçalo Esteves,4,0,186,2022
GD Estoril Praia,Liga Portugal,Portugal,Pedro Álvaro,35,1,3012,2022
GD Estoril Praia,Liga Portugal,Portugal,Tiago Araújo,30,1,1280,2022
GD Estoril Praia,Liga Portugal,Portugal,Volnei,1,0,8,2022
GD Estoril Praia,Liga Portugal,Portugal,Lucas Áfrico,8,0,533,2022
GD Estoril Praia,Liga Portugal,Portugal,Shaquil Delos,15,0,725,2022
GD Estoril Praia,Liga Portugal,Portugal,Mexer,16,0,1080,2022
GD Estoril Praia,Liga Portugal,Portugal,Joãozinho,30,1,2580,2022
GD Estoril Praia,Liga Portugal,Portugal,Felix,2,0,108,2022
GD Estoril Praia,Liga Portugal,Portugal,Chico Geraldes,28,4,1892,2022
GD Estoril Praia,Liga Portugal,Portugal,João Carvalho,35,3,2850,2022
GD Estoril Praia,Liga Portugal,Portugal,Loreintz Rosier,18,0,1355,2022
GD Estoril Praia,Liga Portugal,Portugal,James Léa Siliki,25,4,917,2022
GD Estoril Praia,Liga Portugal,Portugal,João Gamboa,17,0,1051,2022
GD Estoril Praia,Liga Portugal,Portugal,Titouan Thomas,0,0,0,2022
GD Estoril Praia,Liga Portugal,Portugal,Mor Ndiaye,32,0,1815,2022
GD Estoril Praia,Liga Portugal,Portugal,Duarte Carvalho,0,0,0,2022
GD Estoril Praia,Liga Portugal,Portugal,Fran Pereira,0,0,0,2022
GD Estoril Praia,Liga Portugal,Portugal,Mabrouk Rouaï,4,0,100,2022
GD Estoril Praia,Liga Portugal,Portugal,Rafik Guitane,13,0,789,2022
GD Estoril Praia,Liga Portugal,Portugal,Tiago Gouveia,30,5,2476,2022
GD Estoril Praia,Liga Portugal,Portugal,João Marques,14,0,506,2022
GD Estoril Praia,Liga Portugal,Portugal,Arthur Gomes,4,1,280,2022
GD Estoril Praia,Liga Portugal,Portugal,Erison,15,4,877,2022
GD Estoril Praia,Liga Portugal,Portugal,Elias Achouri,2,0,3,2022
GD Estoril Praia,Liga Portugal,Portugal,Carlos Eduardo,13,2,724,2022
GD Estoril Praia,Liga Portugal,Portugal,Serginho,12,1,340,2022
GD Estoril Praia,Liga Portugal,Portugal,Benchimol,16,0,419,2022
GD Estoril Praia,Liga Portugal,Portugal,Alejandro Marqués,19,5,887,2022
GD Estoril Praia,Liga Portugal,Portugal,Dele,8,1,296,2022
GD Estoril Praia,Liga Portugal,Portugal,Iuri Tavares,0,0,0,2022
GD Estoril Praia,Liga Portugal,Portugal,João Carlos,26,2,788,2022
GD Estoril Praia,Liga Portugal,Portugal,Rodrigo Martins,35,3,1770,2022
GD Estoril Praia,Liga Portugal,Portugal,Cassiano,15,2,899,2022
Portimonense SC,Liga Portugal,Portugal,Berke Özer,2,0,180,2022
Portimonense SC,Liga Portugal,Portugal,Samuel Portugal,4,0,360,2022
Portimonense SC,Liga Portugal,Portugal,Payam Niazmand,0,0,0,2022
Portimonense SC,Liga Portugal,Portugal,Kosuke Nakamura,32,0,2880,2022
Portimonense SC,Liga Portugal,Portugal,Matheus Nogueira,0,0,0,2022
Portimonense SC,Liga Portugal,Portugal,Mateus,0,0,0,2022
Portimonense SC,Liga Portugal,Portugal,João Victor,0,0,0,2022
Portimonense SC,Liga Portugal,Portugal,Willyan Rocha,4,0,360,2022
Portimonense SC,Liga Portugal,Portugal,Filipe Relvas,37,0,3230,2022
Portimonense SC,Liga Portugal,Portugal,Wagner Leonardo,1,0,90,2022
Portimonense SC,Liga Portugal,Portugal,Fahd Moufi,33,1,2818,2022
Portimonense SC,Liga Portugal,Portugal,Pedrão,33,2,2944,2022
Portimonense SC,Liga Portugal,Portugal,Pastor,2,0,47,2022
Portimonense SC,Liga Portugal,Portugal,Ji-su Park,14,0,1202,2022
Portimonense SC,Liga Portugal,Portugal,Alemão,5,0,362,2022
Portimonense SC,Liga Portugal,Portugal,Gonçalo Costa,11,0,311,2022
Portimonense SC,Liga Portugal,Portugal,Zié Ouattara,26,1,1398,2022
Portimonense SC,Liga Portugal,Portugal,Sérgio Conceição,4,0,118,2022
Portimonense SC,Liga Portugal,Portugal,Moustapha Seck,33,0,2552,2022
Portimonense SC,Liga Portugal,Portugal,Lucas,7,0,530,2022
Portimonense SC,Liga Portugal,Portugal,Vinícius,0,0,0,2022
Portimonense SC,Liga Portugal,Portugal,Carlinhos,9,0,686,2022
Portimonense SC,Liga Portugal,Portugal,Roberto Hinojosa,0,0,0,2022
Portimonense SC,Liga Portugal,Portugal,Ewerton,13,1,670,2022
Portimonense SC,Liga Portugal,Portugal,Henrique Jocú,16,0,575,2022
Portimonense SC,Liga Portugal,Portugal,Luquinha,21,2,1411,2022
Portimonense SC,Liga Portugal,Portugal,Pedro Sá,13,0,744,2022
Portimonense SC,Liga Portugal,Portugal,Lucas Ventura,13,0,565,2022
Portimonense SC,Liga Portugal,Portugal,Paulo Estrela,29,2,1673,2022
Portimonense SC,Liga Portugal,Portugal,Momo Diaby,28,1,1555,2022
Portimonense SC,Liga Portugal,Portugal,Klismahn,19,0,963,2022
Portimonense SC,Liga Portugal,Portugal,Maurício,14,3,999,2022
Portimonense SC,Liga Portugal,Portugal,Bruninho,6,0,143,2022
Portimonense SC,Liga Portugal,Portugal,Welinton Junior,24,6,2067,2022
Portimonense SC,Liga Portugal,Portugal,Yony González,16,0,969,2022
Portimonense SC,Liga Portugal,Portugal,Rui Gomes,34,1,1276,2022
Portimonense SC,Liga Portugal,Portugal,Yong-hak Kim,3,0,100,2022
Portimonense SC,Liga Portugal,Portugal,Bryan Róchez,24,1,1023,2022
Portimonense SC,Liga Portugal,Portugal,Yago Cariello,28,3,1459,2022
Portimonense SC,Liga Portugal,Portugal,Anderson Oliveira,8,1,499,2022
Portimonense SC,Liga Portugal,Portugal,Wilinton Aponzá,1,0,0,2022
Portimonense SC,Liga Portugal,Portugal,Ricardo Matos,19,2,526,2022
Portimonense SC,Liga Portugal,Portugal,Sapara,6,0,140,2022
Boavista FC,Liga Portugal,Portugal,João Gonçalves,4,0,360,2022
Boavista FC,Liga Portugal,Portugal,César,6,0,540,2022
Boavista FC,Liga Portugal,Portugal,Rafael Bracali,29,0,2610,2022
Boavista FC,Liga Portugal,Portugal,Pedro Malheiro,36,0,3117,2022
Boavista FC,Liga Portugal,Portugal,Ricardo Mangas,32,5,2300,2022
Boavista FC,Liga Portugal,Portugal,Bruno Onyemaechi,33,2,2889,2022
Boavista FC,Liga Portugal,Portugal,Reggie Cannon,33,0,2584,2022
Boavista FC,Liga Portugal,Portugal,Yanis Hamache,2,0,180,2022
Boavista FC,Liga Portugal,Portugal,Rodrigo Abascal,31,0,2660,2022
Boavista FC,Liga Portugal,Portugal,Filipe Ferreira,7,0,305,2022
Boavista FC,Liga Portugal,Portugal,Vincent Sasso,27,4,2155,2022
Boavista FC,Liga Portugal,Portugal,Robson Reis,8,0,183,2022
Boavista FC,Liga Portugal,Portugal,Augusto Dabó,3,0,3,2022
Boavista FC,Liga Portugal,Portugal,Pedro Gomes,0,0,0,2022
Boavista FC,Liga Portugal,Portugal,Gaius Makouta,37,2,2945,2022
Boavista FC,Liga Portugal,Portugal,Seba Pérez,34,3,2896,2022
Boavista FC,Liga Portugal,Portugal,Miguel Reisinho,5,0,23,2022
Boavista FC,Liga Portugal,Portugal,Ibrahima,28,0,1231,2022
Boavista FC,Liga Portugal,Portugal,Bruno Lourenço,34,5,2249,2022
Boavista FC,Liga Portugal,Portugal,Masa,18,1,600,2022
Boavista FC,Liga Portugal,Portugal,Ilija Vukotic,14,0,447,2022
Boavista FC,Liga Portugal,Portugal,Joel Silva,10,0,114,2022
Boavista FC,Liga Portugal,Portugal,Róbert Bozeník,27,4,1274,2022
Boavista FC,Liga Portugal,Portugal,Tiago Morais,2,0,23,2022
Boavista FC,Liga Portugal,Portugal,Yusupha Njie,32,14,2317,2022
Boavista FC,Liga Portugal,Portugal,Kenji Gorré,32,2,1589,2022
Boavista FC,Liga Portugal,Portugal,Salvador Agra,35,3,2026,2022
Boavista FC,Liga Portugal,Portugal,Jeriel de Santis,0,0,0,2022
Boavista FC,Liga Portugal,Portugal,Martim Tavares,23,2,387,2022
Boavista FC,Liga Portugal,Portugal,Berna,2,0,59,2022
Boavista FC,Liga Portugal,Portugal,Adalberto Peñaranda,0,0,0,2022
Boavista FC,Liga Portugal,Portugal,Luís dos Santos,12,0,321,2022
Boavista FC,Liga Portugal,Portugal,Tiago Machado,2,0,8,2022
Boavista FC,Liga Portugal,Portugal,Diego Llorente,0,0,0,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Jordi,9,0,810,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Igor Vekic,10,0,820,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Jeimes,0,0,0,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Zé Pedro,4,0,360,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Marafona,16,0,1427,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Maracás,17,0,1421,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Nuno Lima,31,1,2715,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Erick Ferigra,18,0,1296,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Jorge Silva,20,0,724,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Tiago Ilori,4,0,296,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Pedro Ganchas,6,0,356,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Fernando Fonseca,7,0,253,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Luís Bastos,10,0,511,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,João Vigário,1,0,16,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Flávio Ramos,9,0,751,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Antunes,34,2,2863,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Vasco Sousa,1,0,90,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Paulo Bernardo,13,2,757,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Matchoi Djaló,24,1,1473,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Bastien Toma,16,0,615,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Jordan Holsgrove,27,2,1934,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Rui Pires,33,0,2559,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Abbas Ibrahim,9,0,493,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Tiago Ribeiro,5,0,172,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Nico Gaitán,29,3,1971,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Luíz Carlos,22,0,1236,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Kayky,9,0,307,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Arthur Sales,15,0,443,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Juan Delgado,34,0,2863,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Nigel Thomas,38,4,2229,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Fábio Gomes,9,0,263,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,N'Dri Koffi,15,2,708,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Lucas Silva,1,0,20,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Adrián Butzke,30,6,1584,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Hernâni,10,1,351,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Alexandre Guedes,16,1,793,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Uilton,32,1,1617,2022
FC Paços de Ferreira,Liga Portugal 2,Portugal,Mauro Couto,8,0,214,2022
CD Santa Clara,Liga Portugal 2,Portugal,Ricardo Silva,0,0,0,2022
CD Santa Clara,Liga Portugal 2,Portugal,Gabriel Batista,29,0,2610,2022
CD Santa Clara,Liga Portugal 2,Portugal,Ricardo Fernandes,2,0,180,2022
CD Santa Clara,Liga Portugal 2,Portugal,Marcos Díaz,0,0,0,2022
CD Santa Clara,Liga Portugal 2,Portugal,Marco Pereira,8,0,720,2022
CD Santa Clara,Liga Portugal 2,Portugal,Nanu,11,0,571,2022
CD Santa Clara,Liga Portugal 2,Portugal,Ygor Nogueira,12,1,1020,2022
CD Santa Clara,Liga Portugal 2,Portugal,Xavi Quintillà,17,1,1079,2022
CD Santa Clara,Liga Portugal 2,Portugal,Paulo Eduardo,11,0,747,2022
CD Santa Clara,Liga Portugal 2,Portugal,Ítalo,14,0,1206,2022
CD Santa Clara,Liga Portugal 2,Portugal,Paulo Henrique,19,0,1431,2022
CD Santa Clara,Liga Portugal 2,Portugal,Kennedy Boateng,30,4,2676,2022
CD Santa Clara,Liga Portugal 2,Portugal,MT,23,0,1381,2022
CD Santa Clara,Liga Portugal 2,Portugal,Calila,17,0,821,2022
CD Santa Clara,Liga Portugal 2,Portugal,Tomás Domingos,0,0,0,2022
CD Santa Clara,Liga Portugal 2,Portugal,Cristian Tassano,15,1,1173,2022
CD Santa Clara,Liga Portugal 2,Portugal,João Afonso,0,0,0,2022
CD Santa Clara,Liga Portugal 2,Portugal,Pierre Sagna,27,0,2044,2022
CD Santa Clara,Liga Portugal 2,Portugal,Bruno Jordão,11,1,845,2022
CD Santa Clara,Liga Portugal 2,Portugal,Pedro Bicalho,9,0,353,2022
CD Santa Clara,Liga Portugal 2,Portugal,Kento Misao,17,0,1051,2022
CD Santa Clara,Liga Portugal 2,Portugal,Bobsin,28,0,1878,2022
CD Santa Clara,Liga Portugal 2,Portugal,Adriano Firmino,35,1,2391,2022
CD Santa Clara,Liga Portugal 2,Portugal,Rúben Oliveira,1,0,13,2022
CD Santa Clara,Liga Portugal 2,Portugal,Costinha,13,0,676,2022
CD Santa Clara,Liga Portugal 2,Portugal,Anderson Carvalho,12,0,547,2022
CD Santa Clara,Liga Portugal 2,Portugal,Rodrigo Valente,9,0,281,2022
CD Santa Clara,Liga Portugal 2,Portugal,Gabriel Silva,35,5,2327,2022
CD Santa Clara,Liga Portugal 2,Portugal,Matheus Babi,31,6,1668,2022
CD Santa Clara,Liga Portugal 2,Portugal,Filip Stevanovic,9,0,199,2022
CD Santa Clara,Liga Portugal 2,Portugal,Rildo,27,5,1037,2022
CD Santa Clara,Liga Portugal 2,Portugal,Ricardinho,30,2,2138,2022
CD Santa Clara,Liga Portugal 2,Portugal,Rui Costa,1,0,44,2022
CD Santa Clara,Liga Portugal 2,Portugal,Bruno Almeida,25,1,1428,2022
CD Santa Clara,Liga Portugal 2,Portugal,Kyosuke Tagawa,30,2,1320,2022
CD Santa Clara,Liga Portugal 2,Portugal,Allano,23,1,1231,2022
CD Santa Clara,Liga Portugal 2,Portugal,Walter González,6,0,397,2022
CD Santa Clara,Liga Portugal 2,Portugal,João Marcos,8,0,214,2022
CD Santa Clara,Liga Portugal 2,Portugal,Andrezinho,22,1,678,2022
CD Santa Clara,Liga Portugal 2,Portugal,André Mesquita,0,0,0,2022
FC Arouca,Liga Portugal,Portugal,Ignacio de Arruabarrena,32,0,2869,2022
FC Arouca,Liga Portugal,Portugal,Emilijus Zubas,3,0,270,2022
FC Arouca,Liga Portugal,Portugal,João Valido,8,0,545,2022
FC Arouca,Liga Portugal,Portugal,Thiago Silva,2,0,180,2022
FC Arouca,Liga Portugal,Portugal,Jerome Opoku,29,1,2307,2022
FC Arouca,Liga Portugal,Portugal,Quaresma,41,1,3348,2022
FC Arouca,Liga Portugal,Portugal,João Basso,41,3,3565,2022
FC Arouca,Liga Portugal,Portugal,Rafael Fernandes,3,0,178,2022
FC Arouca,Liga Portugal,Portugal,Tiago Esgaio,35,1,2909,2022
FC Arouca,Liga Portugal,Portugal,Nino Galovic,24,0,1694,2022
FC Arouca,Liga Portugal,Portugal,Weverson,6,0,142,2022
FC Arouca,Liga Portugal,Portugal,Bogdan Milovanov,21,0,1302,2022
FC Arouca,Liga Portugal,Portugal,Sema Velázquez,5,1,73,2022
FC Arouca,Liga Portugal,Portugal,Mustafa Kizza,0,0,0,2022
FC Arouca,Liga Portugal,Portugal,Ismaila Soro,30,0,1811,2022
FC Arouca,Liga Portugal,Portugal,Alan Ruiz,40,4,3240,2022
FC Arouca,Liga Portugal,Portugal,Uri Busquets,29,0,1425,2022
FC Arouca,Liga Portugal,Portugal,Vitinho,10,0,246,2022
FC Arouca,Liga Portugal,Portugal,David Simão,39,0,3182,2022
FC Arouca,Liga Portugal,Portugal,Yaw Moses,15,0,371,2022
FC Arouca,Liga Portugal,Portugal,Pedro Moreira,10,0,158,2022
FC Arouca,Liga Portugal,Portugal,Rafa Mujica,32,14,2013,2022
FC Arouca,Liga Portugal,Portugal,Antony,42,6,3039,2022
FC Arouca,Liga Portugal,Portugal,Morlaye Sylla,42,4,2944,2022
FC Arouca,Liga Portugal,Portugal,Oday Dabbagh,21,11,1284,2022
FC Arouca,Liga Portugal,Portugal,Benji Michel,13,1,283,2022
FC Arouca,Liga Portugal,Portugal,André Bukia,21,3,1416,2022
FC Arouca,Liga Portugal,Portugal,Yusuf Lawal,9,0,73,2022
FC Arouca,Liga Portugal,Portugal,Bruno Marques,22,2,303,2022
FC Arouca,Liga Portugal,Portugal,Arsénio,36,0,1189,2022
FC Vizela,Liga Portugal,Portugal,Fabijan Buntic,35,0,3150,2022
FC Vizela,Liga Portugal,Portugal,Luiz Felipe,4,0,420,2022
FC Vizela,Liga Portugal,Portugal,Manuel Baldé,0,0,0,2022
FC Vizela,Liga Portugal,Portugal,Bruno Wilson,29,2,2449,2022
FC Vizela,Liga Portugal,Portugal,Anderson,32,3,2863,2022
FC Vizela,Liga Portugal,Portugal,Matheus Pereira,21,1,915,2022
FC Vizela,Liga Portugal,Portugal,Kiki,32,1,2625,2022
FC Vizela,Liga Portugal,Portugal,Tomás Silva,27,1,1357,2022
FC Vizela,Liga Portugal,Portugal,Ivanildo Fernandes,23,0,1783,2022
FC Vizela,Liga Portugal,Portugal,Carlos Isaac,12,1,440,2022
FC Vizela,Liga Portugal,Portugal,Igor Julião,23,1,1854,2022
FC Vizela,Liga Portugal,Portugal,Mohamed Aidara,8,0,346,2022
FC Vizela,Liga Portugal,Portugal,Hugo Oliveira,1,0,7,2022
FC Vizela,Liga Portugal,Portugal,Gonçalo Cunha,0,0,0,2022
FC Vizela,Liga Portugal,Portugal,Diego Rosa,11,0,379,2022
FC Vizela,Liga Portugal,Portugal,Samu,37,3,2984,2022
FC Vizela,Liga Portugal,Portugal,Raphael Guzzo,35,3,2754,2022
FC Vizela,Liga Portugal,Portugal,Alex Méndez,33,1,1626,2022
FC Vizela,Liga Portugal,Portugal,Pedro Ortiz,9,0,481,2022
FC Vizela,Liga Portugal,Portugal,Alejandro Alvarado,6,0,110,2022
FC Vizela,Liga Portugal,Portugal,Osama Rashid,21,1,452,2022
FC Vizela,Liga Portugal,Portugal,Claudemir,26,0,1710,2022
FC Vizela,Liga Portugal,Portugal,Tiago Brito,0,0,0,2022
FC Vizela,Liga Portugal,Portugal,Luis Marrugo,0,0,0,2022
FC Vizela,Liga Portugal,Portugal,Milutin Osmajic,35,8,2256,2022
FC Vizela,Liga Portugal,Portugal,Andrés Sarmiento,6,1,120,2022
FC Vizela,Liga Portugal,Portugal,Kiko Bondoso,38,3,3137,2022
FC Vizela,Liga Portugal,Portugal,Nuno Moreira,34,1,2249,2022
FC Vizela,Liga Portugal,Portugal,Matías Lacava,15,1,341,2022
FC Vizela,Liga Portugal,Portugal,Kévin Zohi,30,3,1142,2022
FC Vizela,Liga Portugal,Portugal,Francis Cann,3,0,33,2022
FC Vizela,Liga Portugal,Portugal,Alexander Schmidt,12,0,416,2022
FC Vizela,Liga Portugal,Portugal,Etim,22,3,631,2022
FC Vizela,Liga Portugal,Portugal,Monsuru Opeyemi,1,0,46,2022
Rio Ave FC,Liga Portugal,Portugal,Jhonatan,34,0,3060,2022
Rio Ave FC,Liga Portugal,Portugal,Magrão,4,0,390,2022
Rio Ave FC,Liga Portugal,Portugal,Lucas Flores,0,0,0,2022
Rio Ave FC,Liga Portugal,Portugal,Costinha,36,3,2950,2022
Rio Ave FC,Liga Portugal,Portugal,João Ferreira,12,0,389,2022
Rio Ave FC,Liga Portugal,Portugal,Pedro Amaral,13,1,1109,2022
Rio Ave FC,Liga Portugal,Portugal,Miguel Nóbrega,14,0,740,2022
Rio Ave FC,Liga Portugal,Portugal,Patrick William,29,2,2142,2022
Rio Ave FC,Liga Portugal,Portugal,Josué Sá,19,0,1430,2022
Rio Ave FC,Liga Portugal,Portugal,Renato Pantalon,26,1,2126,2022
Rio Ave FC,Liga Portugal,Portugal,Sávio,14,0,307,2022
Rio Ave FC,Liga Portugal,Portugal,Aderllan Santos,35,2,3094,2022
Rio Ave FC,Liga Portugal,Portugal,Karse,2,0,16,2022
Rio Ave FC,Liga Portugal,Portugal,Julien Lomboto,1,0,5,2022
Rio Ave FC,Liga Portugal,Portugal,Guga,36,2,3211,2022
Rio Ave FC,Liga Portugal,Portugal,Miguel Baeza,24,0,1223,2022
Rio Ave FC,Liga Portugal,Portugal,Amine,20,0,869,2022
Rio Ave FC,Liga Portugal,Portugal,João Graça,20,0,1231,2022
Rio Ave FC,Liga Portugal,Portugal,Bruno Ventura,4,0,109,2022
Rio Ave FC,Liga Portugal,Portugal,Vítor Gomes,23,1,947,2022
Rio Ave FC,Liga Portugal,Portugal,Andreas Samaris,27,0,1548,2022
Rio Ave FC,Liga Portugal,Portugal,Aziz,18,9,1367,2022
Rio Ave FC,Liga Portugal,Portugal,Fábio Ronaldo,35,3,2191,2022
Rio Ave FC,Liga Portugal,Portugal,Emmanuel Boateng,31,6,2094,2022
Rio Ave FC,Liga Portugal,Portugal,Joca,6,0,422,2022
Rio Ave FC,Liga Portugal,Portugal,Leonardo Ruiz,29,5,1213,2022
Rio Ave FC,Liga Portugal,Portugal,Paulo Vitor,29,1,1282,2022
Rio Ave FC,Liga Portugal,Portugal,André Pereira,24,2,1052,2022
Rio Ave FC,Liga Portugal,Portugal,Hernâni,24,2,830,2022
Rio Ave FC,Liga Portugal,Portugal,Ukra,18,0,495,2022
Rio Ave FC,Liga Portugal,Portugal,Zé Manuel,1,0,25,2022
GD Chaves,Liga Portugal,Portugal,Ziga Frelih,0,0,0,2022
GD Chaves,Liga Portugal,Portugal,Rodrigo Moura,5,0,478,2022
GD Chaves,Liga Portugal,Portugal,Paulo Vítor,32,0,2880,2022
GD Chaves,Liga Portugal,Portugal,Gonçalo Pinto,2,0,90,2022
GD Chaves,Liga Portugal,Portugal,Bruno Langa,31,0,2601,2022
GD Chaves,Liga Portugal,Portugal,Ponck,24,0,2074,2022
GD Chaves,Liga Portugal,Portugal,João Correia,27,0,1997,2022
GD Chaves,Liga Portugal,Portugal,Nélson Monte,33,0,2691,2022
GD Chaves,Liga Portugal,Portugal,Sandro Cruz,16,0,788,2022
GD Chaves,Liga Portugal,Portugal,Habib Sylla,11,0,799,2022
GD Chaves,Liga Portugal,Portugal,João Queirós,7,0,442,2022
GD Chaves,Liga Portugal,Portugal,Steven Vitória,33,8,2856,2022
GD Chaves,Liga Portugal,Portugal,Edu,5,0,119,2022
GD Chaves,Liga Portugal,Portugal,Guilherme Silva,3,0,16,2022
GD Chaves,Liga Portugal,Portugal,João Mendes,33,2,2457,2022
GD Chaves,Liga Portugal,Portugal,Kevin Lenini,5,0,373,2022
GD Chaves,Liga Portugal,Portugal,João Teixeira,35,5,2988,2022
GD Chaves,Liga Portugal,Portugal,Guima,33,1,2210,2022
GD Chaves,Liga Portugal,Portugal,João Pedro,14,0,589,2022
