"country","league","season","squad","expenditure_euros","income_euros","avg_age_out","avg_age_in","Country","Year"
"Greece","Super League 1","Olympiacos Piraeus","Atromitos Athens",1e+05,0,26.3,25.2,"Greece",2021
"Greece","Super League 1","Olympiacos Piraeus","PAS Lamia 1964",0,0,27.7,27.7,"Greece",2021
"Greece","Super League 1","Olympiacos Piraeus","PAS Giannina",1e+05,0,24.8,23.9,"Greece",2021
"Greece","Super League 1","Olympiacos Piraeus","Apollon Smyrnis",0,0,27,27.4,"Greece",2021
"Greece","Super League 1","Olympiacos Piraeus","OFI Crete FC",0,650000,24.4,25.1,"Greece",2021
"Greece","Super League 1","Olympiacos Piraeus","Panetolikos GFS",1e+05,7e+05,26,24.9,"Greece",2021
"Greece","Super League 1","Olympiacos Piraeus","Ionikos Nikeas",0,0,28.5,28.3,"Greece",2021
"Greece","Super League 1","Olympiacos Piraeus","Olympiacos Piraeus",18500000,8850000,26,25.7,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","PAOK Thessaloniki",5980000,5810000,25.9,23.7,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","Aris Thessaloniki",3200000,8e+06,27.5,25,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","Panathinaikos FC",8920000,5250000,27.6,26.1,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","AEK Athens",5800000,3200000,28.1,26.7,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","PAS Giannina",0,2680000,26,24.2,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","Ionikos Nikeas",0,0,27.8,27,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","OFI Crete FC",0,7e+05,26.7,25.1,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","Asteras Tripolis",0,0,21.6,23.6,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","Volos NPS",0,1270000,26.5,25.3,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","Panetolikos GFS",0,1e+05,25.6,23.5,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","Atromitos Athens",0,1500000,25.5,23.5,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","PAS Lamia 1964",0,0,27.2,26.9,"Greece",2022
"Greece","Super League 1","Olympiacos Piraeus","APO Levadiakos",0,0,26.3,26.4,"Greece",2022
"Greece","Super League 1","AEK Athens","AEK Athens",15150000,1800000,27.3,25.2,"Greece",2023
"Greece","Super League 1","AEK Athens","Panathinaikos FC",8e+06,0,26.7,28.5,"Greece",2023
"Greece","Super League 1","AEK Athens","Olympiacos Piraeus",1.7e+07,21470000,26.9,25.6,"Greece",2023
"Greece","Super League 1","AEK Athens","PAOK Thessaloniki",4750000,11800000,27.3,27,"Greece",2023
"Greece","Super League 1","AEK Athens","Aris Thessaloniki",1e+05,7150000,26.1,26.5,"Greece",2023
"Greece","Super League 1","AEK Athens","Volos NPS",0,0,26.9,25.9,"Greece",2023
"Greece","Super League 1","AEK Athens","OFI Crete FC",0,2050000,25.7,25.5,"Greece",2023
"Greece","Super League 1","AEK Athens","Atromitos Athens",0,0,25.6,24.3,"Greece",2023
"Greece","Super League 1","AEK Athens","PAS Giannina",0,0,24.3,24.1,"Greece",2023
"Greece","Super League 1","AEK Athens","Asteras Tripolis",0,1e+05,27.3,24.8,"Greece",2023
"Greece","Super League 1","AEK Athens","Panetolikos GFS",0,0,26.7,25.3,"Greece",2023
"Greece","Super League 1","AEK Athens","PAS Lamia 1964",0,3e+05,29.8,27.7,"Greece",2023
"Greece","Super League 1","AEK Athens","Panserraikos",0,0,25.9,25.3,"Greece",2023
"Greece","Super League 1","AEK Athens","AE Kifisias",0,0,25.1,26.9,"Greece",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Shakhtar Donetsk",41700000,6.9e+07,25.9,23.6,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Dynamo Kyiv",23800000,7500000,27.8,24.5,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Vorskla Poltava",0,0,23.9,21.5,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Zorya Lugansk",0,10930000,24.2,24.4,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Mariupol",0,0,26.7,22.3,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","PFC Lviv",0,0,23.2,24.4,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Olimpik Donetsk",0,465000,24.4,25.2,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Karpaty Lviv (-2021)",2e+06,3670000,23.6,24.1,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Oleksandriya",0,850000,27.4,24.4,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Arsenal Kyiv",25000,0,26.5,24,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Desna Chernigiv",0,0,26.9,27.7,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Chornomorets Odessa",0,1e+05,26.5,25.4,"Ukraine",2018
"Ukraine","Premier Liga","Shakhtar Donetsk","Shakhtar Donetsk",0,2100000,24.1,22.7,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Dynamo Kyiv",0,0,24.1,23.2,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Zorya Lugansk",3e+05,8e+05,24.7,24.5,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Desna Chernigiv",350000,1500000,26,23.9,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Oleksandriya",1e+05,0,27.5,21.9,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Kolos Kovalivka",0,0,25.9,24.8,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","SK Dnipro-1",2350000,0,26.6,22.8,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Mariupol",0,0,23.8,20.4,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Olimpik Donetsk",0,3e+05,26.1,22.9,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Vorskla Poltava",0,0,24.6,22.5,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","PFC Lviv",50000,3e+05,25,23.7,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Minaj",25000,0,26.8,25,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Rukh Lviv",0,0,25,25.4,"Ukraine",2020
"Ukraine","Premier Liga","Shakhtar Donetsk","Ingulets Petrove",0,0,26.1,23.5,"Ukraine",2020
"Ukraine","Premier Liga","Dynamo Kyiv","Dynamo Kyiv",7880000,26260000,22.7,21.8,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Shakhtar Donetsk",5.8e+07,9200000,24.4,22.8,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Zorya Lugansk",220000,0,23.8,21.4,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Kolos Kovalivka",220000,126000,25.2,22.7,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Vorskla Poltava",8e+05,250000,25.1,23.7,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Desna Chernigiv",0,5e+05,26.5,23.1,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","SK Dnipro-1",2770000,3e+05,24.6,24.3,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","FK Oleksandriya",150000,0,26.8,24.1,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","PFK Lviv",50000,1e+05,23.7,24,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Rukh Lviv",120000,3e+05,25.1,22.7,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","FK Mariupol",0,0,23,21.6,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Ingulets Petrove",0,50000,26.2,25.3,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","NK Veres Rivne",20000,0,25.6,25.4,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Chornomorets Odessa",1e+05,150000,23.9,23.4,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","Metalist 1925 Kharkiv",0,0,24.1,23.6,"Ukraine",2021
"Ukraine","Premier Liga","Dynamo Kyiv","FK Minaj",0,4e+05,25.9,25.2,"Ukraine",2021
"Ukraine","Premier Liga","Shakhtar Donetsk","Shakhtar Donetsk",11900000,115300000,24,23.1,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Dynamo Kyiv",3950000,28550000,23.9,22.9,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","SK Dnipro-1",1250000,1900000,24.7,25,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Zorya Lugansk",750000,2e+06,24.8,23.3,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Vorskla Poltava",1370000,3e+06,24,23.8,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Oleksandriya",0,0,24.3,21.9,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Kolos Kovalivka",0,670000,24.7,25.7,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","NK Veres Rivne",0,170000,25.9,24.4,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Metalist 1925 Kharkiv",0,0,24.8,23.1,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Rukh Lviv",0,50000,25.9,21.8,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","PFK Lviv",75000,1e+05,25.5,24.7,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Chornomorets Odessa",0,0,25.9,26.5,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Ingulets Petrove",0,0,25.7,24.1,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Minaj",0,1e+05,25.2,24.3,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Metalist Kharkiv",820000,0,27.2,25.7,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Kryvbas Kryvyi Rig",150000,0,24.9,25.8,"Ukraine",2022
"Ukraine","Premier Liga","Shakhtar Donetsk","Shakhtar Donetsk",36750000,1e+07,24.6,22.8,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","SK Dnipro-1",2330000,8950000,25.5,25.2,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Zorya Lugansk",850000,2550000,24.6,23,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Dynamo Kyiv",0,1200000,25.3,24,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Vorskla Poltava",150000,1050000,26.2,22.9,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Oleksandriya",1e+05,1320000,24.2,23.4,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Kryvbas Kryvyi Rig",8e+05,560000,26.6,23.4,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Kolos Kovalivka",3e+05,4e+05,26.7,25.3,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Chornomorets Odessa",0,0,28.8,25.5,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","FK Minaj",60000,3e+05,26.2,23.5,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Rukh Lviv",0,0,26.2,21,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Metalist 1925 Kharkiv",275000,1e+05,24.3,24.9,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","NK Veres Rivne",50000,0,27.2,25.7,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Polissya Zhytomyr",3950000,0,26.1,24,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","Obolon Kyiv",2e+05,0,27.1,26.2,"Ukraine",2023
"Ukraine","Premier Liga","Shakhtar Donetsk","LNZ Cherkasy",1100000,0,29.1,26.8,"Ukraine",2023
"Scotland","Scottish Premiership","Heart of Midlothian FC","Heart of Midlothian FC",178000,502000,24.7,23.7,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Aberdeen FC",265000,0,25.4,24.2,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","St. Johnstone FC",0,0,25.8,24.4,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Motherwell FC",0,1100000,24.8,23.8,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Kilmarnock FC",0,0,23.8,23.2,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","St. Mirren FC",85000,45000,25.7,24.3,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Hamilton Academical FC",0,265000,25.7,24.5,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Dundee FC",0,233000,24.9,25,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Livingston FC",0,0,24,23.3,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Rangers FC",11880000,3690000,25.3,25.5,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Hibernian FC",330000,3270000,24.9,24.4,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Celtic FC",14530000,31090000,22.3,22.7,"Scotland",2018
"Scotland","Scottish Premiership","Heart of Midlothian FC","Heart of Midlothian FC",195000,230000,26.1,24.4,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Ross County FC",0,0,23.1,23.6,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","St. Johnstone FC",0,89000,25.8,24.8,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Aberdeen FC",1150000,0,25.9,23.4,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Kilmarnock FC",0,0,26.2,25.7,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Motherwell FC",0,1750000,23.7,23.6,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","St. Mirren FC",0,0,26.3,24.8,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Hamilton Academical FC",0,0,24.6,23,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Livingston FC",0,60000,24.3,24.8,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Rangers FC",11340000,678000,26.6,24.5,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Hibernian FC",280000,0,26.1,24.8,"Scotland",2019
"Scotland","Scottish Premiership","Heart of Midlothian FC","Celtic FC",20230000,27400000,26.8,22.9,"Scotland",2019
"Scotland","Scottish Premiership","Dundee United FC","Dundee United FC",480000,0,21.8,20.3,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","St. Mirren FC",0,450000,25.5,23.5,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Hamilton Academical FC",0,0,24.5,22.9,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Celtic FC",15700000,17760000,24.4,22.7,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Rangers FC",11700000,1e+06,24.7,24.6,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Aberdeen FC",225000,5720000,25.1,24.3,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Motherwell FC",0,3e+06,25.1,25.1,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Kilmarnock FC",0,273000,24,23.2,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Ross County FC",0,558000,24,22,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Hibernian FC",730000,170000,26,24.2,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","Livingston FC",0,2200000,25.3,24.5,"Scotland",2020
"Scotland","Scottish Premiership","Dundee United FC","St. Johnstone FC",0,0,25,24,"Scotland",2020
"Scotland","Scottish Premiership","St. Johnstone FC","St. Johnstone FC",248000,2100000,24.3,24.4,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Ross County FC",0,0,24.3,21.5,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Heart of Midlothian FC",0,0,26.3,22.9,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Aberdeen FC",627000,907000,25.1,23.8,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Motherwell FC",0,119000,25.4,23.5,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Dundee United FC",469000,3100000,22.1,22,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","St. Mirren FC",0,0,24.1,23.4,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Dundee FC",0,0,22.4,23.7,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Livingston FC",0,0,26.1,24.7,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Rangers FC",3680000,14880000,24.2,22.3,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Hibernian FC",652000,3950000,24.2,23,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","Celtic FC",26460000,37600000,24,23,"Scotland",2021
"Scotland","Scottish Premiership","St. Johnstone FC","St. Johnstone FC",0,0,25.8,25,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Ross County FC",91000,0,21.2,21.2,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Heart of Midlothian FC",870000,0,24.7,23.5,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Aberdeen FC",1710000,6900000,25.1,23.1,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Dundee United FC",355000,0,23.8,23.2,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Motherwell FC",0,225000,25.8,24.8,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Kilmarnock FC",0,0,25.6,23.9,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","St. Mirren FC",0,339000,23.6,23.9,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Livingston FC",0,0,26,25.1,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Hibernian FC",349000,4230000,24.8,24.4,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Rangers FC",17410000,32320000,23.3,22.2,"Scotland",2022
"Scotland","Scottish Premiership","St. Johnstone FC","Celtic FC",38880000,13550000,23.8,23.5,"Scotland",2022
"Denmark","Superliga","FC Midtjylland","FC Midtjylland",9760000,21400000,23,21.8,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Bröndby IF",5420000,6480000,23.4,22.9,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","FC Nordsjaelland",0,7600000,24.1,19.9,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","FC Copenhagen",6930000,19880000,26.8,24.5,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Aalborg BK",0,1150000,24.8,22.1,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","AC Horsens",1100000,1280000,26.1,23,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Aarhus GF",0,1700000,26,21.7,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Sönderjyske",530000,5e+05,26.8,24.1,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Hobro IK",0,0,26.7,22,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Odense Boldklub",6e+05,2e+06,27.5,25.4,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Randers FC",0,0,25.4,23.6,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Vejle Boldklub",520000,2e+05,22.5,21.9,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Esbjerg fB",0,2200000,24.9,22.8,"Denmark",2018
"Denmark","Superliga","FC Midtjylland","Vendsyssel FF",0,0,25.5,24.6,"Denmark",2018
"Denmark","Superliga","FC Copenhagen","FC Copenhagen",18470000,29060000,25.3,24.9,"Denmark",2019
"Denmark","Superliga","FC Copenhagen","FC Midtjylland",8600000,9430000,23.8,22.7,"Denmark",2019
"Denmark","Superliga","FC Copenhagen","Esbjerg fB",0,8e+05,22.3,23.8,"Denmark",2019
"Denmark","Superliga","FC Copenhagen","Bröndby IF",2090000,4240000,25.3,22.6,"Denmark",2019
"Denmark","Superliga","FC Copenhagen","Odense Boldklub",385000,1880000,26.2,24,"Denmark",2019
"Denmark","Superliga","FC Copenhagen","FC Nordsjaelland",1680000,13070000,21.2,20.2,"Denmark",2019
